Epoch,Error x, Error y
142,0.154463,0.154615
143,0.135783,0.145487
144,0.118702,0.158398
145,0.143032,0.179921
146,0.119354,0.16428
147,0.133514,0.105839
148,0.121301,0.149829
149,0.132814,0.106737
150,0.145934,0.125608
151,0.194511,0.0934961
152,0.142129,0.125752
153,0.140418,0.128288
154,0.0945615,0.0760897
155,0.129699,0.099914
156,0.12538,0.102134
157,0.14979,0.123451
158,0.15013,0.110226
159,0.147354,0.0995136
160,0.149527,0.129047
161,0.203789,0.116827
162,0.0951807,0.153639
163,0.149138,0.150649
164,0.129484,0.14616
165,0.154185,0.151357
166,0.103094,0.118261
167,0.158438,0.147523
168,0.154008,0.114771
169,0.0964753,0.132407
170,0.118257,0.128266
171,0.0867051,0.139
172,0.085125,0.118304
173,0.110069,0.169041
174,0.0883649,0.119935
175,0.0957248,0.086437
176,0.0828808,0.125904
177,0.113346,0.108603
178,0.0756836,0.133354
179,0.105696,0.168041
180,0.0928573,0.155797
181,0.105044,0.140935
182,0.096436,0.110587
183,0.102562,0.150798
184,0.131438,0.136888
185,0.121686,0.169975
186,0.0654211,0.189579
187,0.0859928,0.145579
188,0.0573501,0.147655
189,0.0640881,0.156945
190,0.0826285,0.100766
191,0.0991556,0.0920055
192,0.0979833,0.09365
193,0.0853406,0.0996928
194,0.0915178,0.129817
195,0.141642,0.119454
196,0.107592,0.149737
197,0.0618882,0.118127
198,0.0794204,0.153378
199,0.0976792,0.155656
200,0.0825499,0.16817
201,0.0848121,0.148923
202,0.102484,0.121678
203,0.0982865,0.142535
204,0.0785095,0.176813
205,0.0499919,0.177125
206,0.076175,0.1658
207,0.061957,0.17597
208,0.0550691,0.131399
209,0.0910817,0.145884
210,0.0647817,0.145648
211,0.092139,0.16345
212,0.0857612,0.143068
213,0.0860324,0.152773
214,0.091625,0.154863
215,0.090417,0.128187
216,0.113361,0.146312
217,0.0815633,0.135367
218,0.0722885,0.179918
219,0.0676658,0.136065
220,0.0608404,0.120149
221,0.0577124,0.120461
222,0.0381919,0.11605
223,0.0652886,0.104272
224,0.0592416,0.128315
225,0.103387,0.106471
226,0.0846986,0.0903965
227,0.137447,0.155887
228,0.0888594,0.158763
229,0.136237,0.192007
230,0.1408,0.110384
231,0.08608,0.131592
232,0.0935376,0.133626
233,0.0997506,0.112115
234,0.132692,0.143754
235,0.0835329,0.15881
236,0.0770602,0.107266
237,0.098474,0.141955
238,0.079818,0.150993
239,0.121933,0.175623
240,0.0759665,0.171969
241,0.134328,0.122292
242,0.0649688,0.150966
243,0.0900035,0.188235
244,0.0666656,0.131726
245,0.103446,0.149487
246,0.0800923,0.095143
247,0.0552205,0.139906
248,0.119829,0.153075
249,0.0395753,0.107115
250,0.0758564,0.125522
251,0.0726733,0.115839
252,0.121811,0.131168
253,0.109245,0.102842
254,0.0543569,0.157376
255,0.10986,0.100806
256,0.114884,0.152562
257,0.0994419,0.113042
258,0.0969918,0.132092
259,0.0800608,0.11713
260,0.107372,0.0961386
261,0.133181,0.127294
262,0.0528682,0.0557254
263,0.108576,0.108972
264,0.0553287,0.0666337
265,0.069984,0.0753152
266,0.085147,0.0693237
267,0.0962236,0.0821067
268,0.0940133,0.092104
269,0.0726557,0.0892681
270,0.0704629,0.123741
271,0.105359,0.0750114
272,0.0852352,0.0978079
273,0.0784533,0.123549
274,0.0761778,0.131053
275,0.129304,0.0910876
276,0.1242,0.107101
277,0.156248,0.115654
278,0.133119,0.0923996
279,0.14224,0.0754416
280,0.175699,0.138793
281,0.0663482,0.0753657
282,0.123047,0.145138
283,0.104385,0.10786
284,0.097346,0.102617
285,0.0744533,0.0939264
286,0.114558,0.118435
287,0.0882249,0.127041
288,0.120705,0.109191
289,0.139816,0.110452
290,0.0989474,0.140495
291,0.103994,0.122382
292,0.0832824,0.139702
293,0.0734253,0.147172
294,0.113403,0.10556
295,0.0830478,0.139837
296,0.115413,0.105971
297,0.147372,0.120878
298,0.0983633,0.111143
299,0.154202,0.162442
300,0.0999629,0.0822041



Converged at epoch: 300
