Epoch,Error x, Error y
104,0.270413,0.254584
105,0.265264,0.210479
106,0.233968,0.253791
107,0.184985,0.2259
108,0.232246,0.287868
109,0.245472,0.261258
110,0.207563,0.291559
111,0.202143,0.265321
112,0.187794,0.282618
113,0.191961,0.248891
114,0.172901,0.272848
115,0.190996,0.28933
116,0.149082,0.240271
117,0.192231,0.274866
118,0.143566,0.222071
119,0.159873,0.214113
120,0.204371,0.210847
121,0.142879,0.253309
122,0.196583,0.21291
123,0.141473,0.258721
124,0.246112,0.280697
125,0.201007,0.2427
126,0.259072,0.237117
127,0.210846,0.275217
128,0.248869,0.232142
129,0.224899,0.247776
130,0.188131,0.217072
131,0.205313,0.266581
132,0.217688,0.220843
133,0.209408,0.2747
134,0.1696,0.181387
135,0.194074,0.27972
136,0.218028,0.291751
137,0.207365,0.296751
138,0.189909,0.217315
139,0.199111,0.289782
140,0.173358,0.346179
141,0.198166,0.263391
142,0.173588,0.309851
143,0.193301,0.235733
144,0.188685,0.259245
145,0.19363,0.279796
146,0.170509,0.264752
147,0.168791,0.279686
148,0.218776,0.266253
149,0.148086,0.272526
150,0.238979,0.299586
151,0.240947,0.306129
152,0.212792,0.256615
153,0.206516,0.236582
154,0.170035,0.254547
155,0.301825,0.241419
156,0.136841,0.230349
157,0.313313,0.226883
158,0.186331,0.230633
159,0.222199,0.221439
160,0.174279,0.225178
161,0.209424,0.292349
162,0.184849,0.21212
163,0.212668,0.311448
164,0.183312,0.265405
165,0.200692,0.257982
166,0.195421,0.314511
167,0.250303,0.272028
168,0.156875,0.267956
169,0.254733,0.286005
170,0.168772,0.299474
171,0.196268,0.276475
172,0.17031,0.274405
173,0.229422,0.258024
174,0.153881,0.285496
175,0.254125,0.237294
176,0.13475,0.245027
177,0.230866,0.276248
178,0.193926,0.284326
179,0.150265,0.251176
180,0.186406,0.274025
181,0.143407,0.276106
182,0.197937,0.237962
183,0.156349,0.267244
184,0.18214,0.29899
185,0.170787,0.31649
186,0.171121,0.268665
187,0.158009,0.284002
188,0.160665,0.265497
189,0.135684,0.229628
190,0.134858,0.325064
191,0.149358,0.216399
192,0.111487,0.278046
193,0.155377,0.228644
194,0.154355,0.263658
195,0.176279,0.233836
196,0.118101,0.199692
197,0.142421,0.307845
198,0.19722,0.231004
199,0.217076,0.287655
200,0.109459,0.201849
201,0.103604,0.233936
202,0.113392,0.210825
203,0.0939076,0.2214
204,0.0870891,0.240419
205,0.107833,0.237301
206,0.115051,0.209948
207,0.12713,0.25421
208,0.121288,0.209082
209,0.113416,0.208032
210,0.1076,0.292537
211,0.137099,0.158408
212,0.13469,0.289559
213,0.114335,0.194306
214,0.165739,0.267852
215,0.107077,0.187149
216,0.187141,0.287941
217,0.129808,0.22273
218,0.182809,0.262474
219,0.11852,0.281455
220,0.149628,0.220697
221,0.136877,0.248332
222,0.121168,0.222804
223,0.166182,0.211638
224,0.15139,0.180839
225,0.149022,0.229079
226,0.135484,0.20936
227,0.155424,0.217711
228,0.12099,0.221865
229,0.150111,0.21426
230,0.147974,0.240234
231,0.147599,0.20259
232,0.143417,0.242033
233,0.119834,0.236035
234,0.161863,0.252727
235,0.141295,0.222242
236,0.140967,0.256535
237,0.16677,0.259768
238,0.115622,0.221896
239,0.124233,0.237506
240,0.161537,0.199202
241,0.115132,0.211451
242,0.169027,0.17121
243,0.173011,0.22606
244,0.143759,0.152322
245,0.195652,0.208638
246,0.131408,0.231082
247,0.197744,0.269753
248,0.148838,0.214285
249,0.157981,0.28083
250,0.154831,0.221171
251,0.170251,0.280025
252,0.185497,0.25184
253,0.205345,0.212895
254,0.220819,0.261558
255,0.171822,0.180994
256,0.224689,0.261995
257,0.152622,0.292339
258,0.21239,0.262997
259,0.227641,0.216872
260,0.207811,0.267833
261,0.225391,0.225547
262,0.224924,0.270005
263,0.225705,0.202937
264,0.212828,0.265526
265,0.272285,0.262779
266,0.183864,0.270927
267,0.253045,0.266027
268,0.248914,0.263498
269,0.188285,0.26392
270,0.221873,0.182498
271,0.270496,0.261615
272,0.213666,0.170021
273,0.179281,0.215145
274,0.262184,0.182191
275,0.131046,0.25106
276,0.236341,0.190388
277,0.195592,0.246306
278,0.162267,0.23432
279,0.202592,0.217473
280,0.180157,0.227192
281,0.168447,0.23723
282,0.176752,0.281203
283,0.191985,0.26915
284,0.214895,0.236338
285,0.235623,0.260937
286,0.189708,0.306143
287,0.210745,0.194199
288,0.212122,0.290137
289,0.202103,0.261789
290,0.166795,0.248948
291,0.206729,0.261784
292,0.186819,0.245654
293,0.197543,0.267206
294,0.198827,0.285705
295,0.170357,0.223496
296,0.204892,0.226159
297,0.184559,0.208407
298,0.199705,0.222208
299,0.200181,0.231886
300,0.129253,0.242437



Converged at epoch: 300
